time,u_in,Vin,f_cmd,f_m,eta,v,v_tilde
0.293,0.000000,0.000000,4.000000,-0.028920,1.000000,-0.000000,0.000000
0.294,0.000000,0.000000,4.000000,-0.033326,1.000000,-0.000000,0.000000
0.295,0.000000,0.000000,4.000000,-0.037178,1.000000,-0.000000,0.000000
0.296,0.000000,0.000000,4.000000,-0.053113,1.000000,-0.000000,0.000000
0.297,0.000000,0.000000,4.000000,-0.061166,1.000000,-0.000000,0.000000
0.298,0.000000,0.000000,4.000000,-0.067803,1.000000,-0.000000,0.000000
0.299,0.000000,0.000000,4.000000,-0.054757,1.000000,-0.000000,0.000000
0.300,0.000000,0.000000,4.000000,-0.037066,1.000000,-0.000000,0.000000
0.301,0.000000,0.000000,4.000000,-0.034165,1.000000,-0.000000,0.000000
0.302,0.000000,0.000000,4.000000,-0.025346,1.000000,-0.000000,0.000000
0.303,0.000000,0.000000,4.000000,-0.025346,1.000000,-0.000000,0.000000
0.304,0.000000,0.000000,4.000000,-0.024537,1.000000,-0.000000,0.000000
0.305,0.000000,0.000000,4.000000,-0.035777,1.000000,-0.000000,0.000000
0.306,0.000000,0.000000,4.000000,-0.039321,1.000000,-0.000000,0.000000
0.307,0.000000,0.000000,4.000000,-0.038847,1.000000,-0.000000,0.000000
0.308,0.000000,0.000000,4.000000,-0.035722,1.000000,-0.000000,0.000000
0.309,0.000000,0.000000,4.000000,-0.045556,1.000000,-0.000000,0.000000
0.310,0.000000,0.000000,4.000000,-0.066721,1.000000,-0.000000,0.000000
0.311,0.000000,0.000000,4.000000,-0.091510,1.000000,-0.000000,0.000000
0.312,0.000000,0.000000,4.000000,-0.096803,1.000000,-0.000000,0.000000
0.313,0.000000,0.000000,4.000000,-0.092678,1.000000,-0.000000,0.000000
0.314,0.000000,0.000000,4.000000,-0.089072,1.000000,-0.000000,0.000000
0.315,0.000000,0.000000,4.000000,-0.092202,1.000000,-0.000000,0.000000
0.316,0.000000,0.000000,4.000000,-0.069806,1.000000,-0.000000,0.000000
0.317,0.000000,0.000000,4.000000,-0.039387,1.000000,-0.000000,0.000000
0.318,0.000000,0.000000,4.000000,-0.036195,1.000000,-0.000000,0.000000
0.319,0.000000,0.000000,4.000000,-0.027120,1.000000,-0.000000,0.000000
0.320,0.000000,0.000000,4.000000,-0.019186,1.000000,-0.000000,0.000000
0.321,0.000000,0.000000,4.000000,0.000318,1.000000,-0.000000,0.000000
0.322,0.000000,0.000000,4.000000,0.007147,1.000000,-0.000000,0.000000
0.323,0.000000,0.000000,4.000000,-0.001791,1.000000,-0.000000,0.000000
0.324,0.000000,0.000000,4.000000,-0.022172,1.000000,-0.000000,0.000000
0.325,0.000000,0.000000,4.000000,-0.033709,1.000000,-0.000000,0.000000
0.326,0.000000,0.000000,4.000000,-0.043797,1.000000,-0.000000,0.000000
0.327,0.000000,0.000000,4.000000,-0.042268,1.000000,-0.000000,0.000000
0.328,0.000000,0.000000,4.000000,-0.032430,1.000000,-0.000000,0.000000
0.329,0.000000,0.000000,4.000000,-0.032430,1.000000,-0.000000,0.000000
0.330,0.000000,0.000000,4.000000,-0.016308,1.000000,-0.000000,0.000000
0.331,0.000000,0.000000,4.000000,-0.016016,1.000000,-0.000000,0.000000
0.332,0.000000,0.000000,4.000000,0.008807,1.000000,-0.000000,0.000000
0.333,0.000000,0.000000,4.000000,0.012226,1.000000,-0.000000,0.000000
0.334,0.000000,0.000000,4.000000,0.008933,1.000000,-0.000000,0.000000
0.335,0.000000,0.000000,4.000000,0.012337,1.000000,-0.000000,0.000000
0.336,0.000000,0.000000,4.000000,0.021596,1.000000,-0.000000,0.000000
0.337,0.000000,0.000000,4.000000,0.031276,1.000000,-0.000000,0.000000
0.338,0.000000,0.000000,4.000000,0.019306,1.000000,-0.000000,0.000000
0.339,0.000000,0.000000,4.000000,0.008839,1.000000,-0.000000,0.000000
0.340,0.000000,0.000000,4.000000,0.005972,1.000000,-0.000000,0.000000
0.341,0.000000,0.000000,4.000000,0.016031,1.000000,-0.000000,0.000000
