time,u_in,Vin,f_cmd,f_m,eta,v,v_tilde
0.257,36.948527,0.243860,13.000000,-0.167532,87.890835,1384.743278,854.366973
0.258,37.087011,0.244774,13.000000,-0.200020,87.976242,1384.844055,853.837772
0.259,37.225438,0.245688,13.000000,-0.190647,88.061597,1384.265835,852.890501
0.260,37.363819,0.246601,13.000000,-0.188735,88.146856,1383.808466,852.018787
0.261,37.502164,0.247514,13.000000,-0.193346,88.232028,1383.456923,851.213179
0.262,37.640453,0.248427,13.000000,-0.184812,88.317120,1382.891493,850.276917
0.263,37.778677,0.249339,13.000000,-0.170826,88.402119,1382.237022,849.287073
0.264,37.916839,0.250251,13.000000,-0.158839,88.487018,1381.614693,848.318205
0.265,38.054940,0.251163,13.000000,-0.148357,88.571821,1381.016541,847.365368
0.266,38.193005,0.252074,13.000000,-0.151760,88.656528,1380.644469,846.552319
0.267,38.331052,0.252985,13.000000,-0.167301,88.741154,1380.470403,845.861470
0.268,38.469068,0.253896,13.000000,-0.174710,88.825711,1380.163633,845.089990
0.269,38.607042,0.254806,13.000000,-0.174710,88.910191,1379.735748,844.245191
0.270,38.744973,0.255717,13.000000,-0.174710,88.994586,1379.307700,843.401237
0.271,38.882860,0.256627,13.000000,-0.174710,89.078897,1378.879489,842.558127
0.272,39.020689,0.257537,13.000000,-0.164713,89.163124,1378.287406,841.615893
0.273,39.158488,0.258446,13.000000,-0.172732,89.247257,1377.990214,840.854751
0.274,39.296235,0.259355,13.000000,-0.166788,89.331313,1377.464031,839.954748
0.275,39.433933,0.260264,13.000000,-0.163371,89.415280,1376.979054,839.080916
0.276,39.571582,0.261172,13.000000,-0.159929,89.499159,1376.493434,838.207701
0.277,39.709188,0.262081,13.000000,-0.159929,89.582951,1376.064160,837.369782
0.278,39.846749,0.262989,13.000000,-0.158087,89.666659,1375.604434,836.514280
0.279,39.984270,0.263896,13.000000,-0.160267,89.750282,1375.210694,835.699851
0.280,40.121751,0.264804,13.000000,-0.162172,89.833823,1374.812321,834.883496
0.281,40.259194,0.265711,13.000000,-0.165296,89.917282,1374.433881,834.080132
0.282,40.396595,0.266618,13.000000,-0.165296,90.000662,1374.003834,833.246338
0.283,40.533935,0.267524,13.000000,-0.155117,90.083958,1373.405664,832.311590
0.284,40.671237,0.268430,13.000000,-0.157670,90.167160,1373.017388,831.505093
0.285,40.808510,0.269336,13.000000,-0.166185,90.250282,1372.727516,830.759027
0.286,40.945773,0.270242,13.000000,-0.186423,90.333330,1372.631470,830.130933
0.287,41.082993,0.271148,13.000000,-0.186423,90.416314,1372.200749,829.301087
0.288,41.220176,0.272053,13.000000,-0.190118,90.499216,1371.831041,828.509015
0.289,41.357324,0.272958,13.000000,-0.194555,90.582039,1371.473553,827.725168
0.290,41.494424,0.273863,13.000000,-0.192152,90.664783,1371.002557,826.873696
0.291,41.631437,0.274767,13.000000,-0.165450,90.747442,1370.128190,825.780084
0.292,41.768406,0.275671,13.000000,-0.165450,90.829992,1369.696540,824.954587
0.293,41.905333,0.276575,13.000000,-0.165450,90.912459,1369.264729,824.129915
0.294,42.042216,0.277479,13.000000,-0.165450,90.994844,1368.832760,823.306067
0.295,42.179056,0.278382,13.000000,-0.165450,91.077146,1368.400631,822.483042
0.296,42.315853,0.279285,13.000000,-0.165450,91.159366,1367.968342,821.660841
0.297,42.452643,0.280187,13.000000,-0.187320,91.241504,1367.900244,821.058155
0.298,42.589367,0.281090,13.000000,-0.173533,91.323582,1367.237918,820.099507
0.299,42.726047,0.281992,13.000000,-0.173533,91.405564,1366.805202,819.279687
0.300,42.862684,0.282894,13.000000,-0.173533,91.487464,1366.372328,818.460688
0.301,42.999280,0.283795,13.000000,-0.174322,91.569282,1365.952485,817.650402
0.302,43.135832,0.284696,13.000000,-0.174322,91.651019,1365.519298,816.833031
0.303,43.272332,0.285597,13.000000,-0.169090,91.732674,1364.998426,815.964156
0.304,43.408800,0.286498,13.000000,-0.176170,91.814243,1364.683413,815.219272
0.305,43.545235,0.287399,13.000000,-0.182361,91.895737,1364.353462,814.466236
0.306,43.681615,0.288299,13.000000,-0.175235,91.977156,1363.800247,813.580793
0.307,43.817952,0.289198,13.000000,-0.175235,92.058486,1363.366274,812.767489
0.308,43.954265,0.290098,13.000000,-0.187059,92.139735,1363.130607,812.073231
0.309,44.090532,0.290998,13.000000,-0.185598,92.220915,1362.671850,811.246825
0.310,44.226775,0.291897,13.000000,-0.196887,92.302012,1362.427221,810.548744
0.311,44.362976,0.292796,13.000000,-0.198117,92.383039,1362.013438,809.750771
0.312,44.499134,0.293694,13.000000,-0.198117,92.463987,1361.578817,808.941296
0.313,44.635201,0.294592,13.000000,-0.170010,92.544853,1360.670632,807.851561
0.314,44.771236,0.295490,13.000000,-0.176974,92.625611,1360.352911,807.113631
0.315,44.907238,0.296388,13.000000,-0.183064,92.706295,1360.020395,806.367686
0.316,45.043214,0.297285,13.000000,-0.193043,92.786904,1359.753481,805.661386
0.317,45.179146,0.298182,13.000000,-0.193043,92.867443,1359.318044,804.855998
0.318,45.314986,0.299079,13.000000,-0.164552,92.947901,1358.400939,803.766505
0.319,45.450782,0.299975,13.000000,-0.164552,93.028251,1357.965017,802.963011
0.320,45.586535,0.300871,13.000000,-0.164552,93.108520,1357.528938,802.160321
0.321,45.722244,0.301767,13.000000,-0.164552,93.188709,1357.092703,801.358433
0.322,45.857906,0.302662,13.000000,-0.162411,93.268817,1356.620026,800.535933
0.323,45.993548,0.303557,13.000000,-0.176036,93.348844,1356.414521,799.871920
0.324,46.129113,0.304452,13.000000,-0.157110,93.428804,1355.656736,798.883066
0.325,46.264629,0.305347,13.000000,-0.153130,93.508665,1355.152237,798.044646
0.326,46.400100,0.306241,13.000000,-0.152889,93.588443,1354.711069,797.244466
0.327,46.535527,0.307134,13.000000,-0.152889,93.668140,1354.273831,796.447492
0.328,46.670909,0.308028,13.000000,-0.151916,93.747758,1353.819874,795.641580
0.329,46.806242,0.308921,13.000000,-0.148588,93.827295,1353.325655,794.812928
0.330,46.941536,0.309814,13.000000,-0.151961,93.906749,1352.945404,794.052118
0.331,47.076806,0.310707,13.000000,-0.162983,93.986128,1352.695466,793.368553
0.332,47.212032,0.311599,13.000000,-0.162983,94.065438,1352.257515,792.575453
0.333,47.347239,0.312492,13.000000,-0.177692,94.144669,1352.070539,791.930236
0.334,47.482401,0.313384,13.000000,-0.177408,94.223835,1351.627516,791.135734
