time,u_in,Vin,f_cmd,f_m,integral,uff
0.268,3.873282,3.300000,4.745732,0.009249,1.177445,1.352641
0.269,3.872599,3.300000,4.747821,0.012991,1.182180,1.353043
0.270,3.874530,3.300000,4.749903,0.012991,1.186917,1.353443
0.271,3.876456,3.300000,4.751978,0.012991,1.191656,1.353842
0.272,3.878378,3.300000,4.754045,0.012991,1.196397,1.354239
0.273,3.904599,3.300000,4.756105,-0.021726,1.201175,1.354636
0.274,3.905568,3.300000,4.758157,-0.020375,1.205953,1.355030
0.275,3.907477,3.300000,4.760202,-0.020375,1.210734,1.355423
0.276,3.895741,3.300000,4.762239,-0.000891,1.215497,1.355815
0.277,3.891056,3.300000,4.764269,0.008511,1.220253,1.356206
0.278,3.890263,3.300000,4.766291,0.012346,1.225007,1.356594
0.279,3.889801,3.300000,4.768306,0.015698,1.229759,1.356982
0.280,3.889629,3.300000,4.770313,0.018630,1.234511,1.357368
0.281,3.894109,3.300000,4.772312,0.014909,1.239269,1.357752
0.282,3.887604,3.300000,4.774304,0.026873,1.244016,1.358135
0.283,3.884000,3.300000,4.776289,0.034683,1.248758,1.358517
0.284,3.885475,3.300000,4.778265,0.035229,1.253501,1.358897
0.285,3.891393,3.300000,4.780234,0.029423,1.258251,1.359276
0.286,3.896795,3.300000,4.782195,0.024346,1.263009,1.359653
0.287,3.920953,3.300000,4.784149,-0.007527,1.267801,1.360029
0.288,3.918699,3.300000,4.786094,-0.001677,1.272589,1.360403
0.289,3.908156,3.300000,4.788032,0.016004,1.277361,1.360775
0.290,3.907959,3.300000,4.789962,0.018897,1.282132,1.361147
0.291,3.916809,3.300000,4.791885,0.008860,1.286915,1.361516
0.292,3.930696,3.300000,4.793799,-0.008378,1.291717,1.361884
0.293,3.937138,3.300000,4.795706,-0.014987,1.296528,1.362251
0.294,3.938596,3.300000,4.797605,-0.014483,1.301340,1.362616
0.295,3.940401,3.300000,4.799496,-0.014483,1.306154,1.362980
0.296,3.942201,3.300000,4.801379,-0.014483,1.310970,1.363342
0.297,3.943995,3.300000,4.803254,-0.014483,1.315787,1.363703
0.298,3.944030,3.300000,4.805122,-0.011978,1.320604,1.364062
0.299,3.941326,3.300000,4.806981,-0.005569,1.325417,1.364419
0.300,3.934782,3.300000,4.808832,0.006318,1.330220,1.364775
0.301,3.959384,3.300000,4.810676,-0.026293,1.335056,1.365130
0.302,3.958626,3.300000,4.812511,-0.022685,1.339892,1.365483
0.303,3.968157,3.300000,4.814338,-0.033780,1.344740,1.365834
0.304,3.967909,3.300000,4.816158,-0.030914,1.349587,1.366184
0.305,3.963509,3.300000,4.817969,-0.022125,1.354427,1.366533
0.306,3.964274,3.300000,4.819772,-0.020724,1.359267,1.366879
0.307,3.984743,3.300000,4.821567,-0.047475,1.364136,1.367224
0.308,3.987669,3.300000,4.823354,-0.049171,1.369009,1.367568
0.309,3.990440,3.300000,4.825133,-0.050655,1.373885,1.367910
0.310,3.979879,3.300000,4.826904,-0.033102,1.378745,1.368251
0.311,3.962056,3.300000,4.828667,-0.005189,1.383579,1.368590
0.312,3.953184,3.300000,4.830421,0.009929,1.388399,1.368927
0.313,3.956728,3.300000,4.832167,0.007303,1.393224,1.369263
0.314,3.964434,3.300000,4.833905,-0.001277,1.398059,1.369597
0.315,3.962582,3.300000,4.835635,0.003787,1.402891,1.369930
0.316,3.961171,3.300000,4.837356,0.008215,1.407720,1.370261
0.317,3.957220,3.300000,4.839070,0.016262,1.412543,1.370590
0.318,3.958896,3.300000,4.840775,0.016262,1.417368,1.370918
0.319,3.960566,3.300000,4.842471,0.016262,1.422194,1.371244
0.320,3.962231,3.300000,4.844160,0.016262,1.427022,1.371569
0.321,3.977672,3.300000,4.845840,-0.003424,1.431871,1.371892
0.322,3.988817,3.300000,4.847511,-0.016979,1.436735,1.372214
0.323,3.989940,3.300000,4.849175,-0.016225,1.441601,1.372534
0.324,3.991123,3.300000,4.850829,-0.015565,1.446467,1.372852
0.325,4.007150,3.300000,4.852476,-0.036117,1.451356,1.373168
0.326,3.997776,3.300000,4.854114,-0.020391,1.456230,1.373483
0.327,4.002975,3.300000,4.855744,-0.025491,1.461111,1.373797
0.328,3.998923,3.300000,4.857365,-0.017383,1.465986,1.374109
0.329,3.990685,3.300000,4.858978,-0.003308,1.470849,1.374419
0.330,3.984171,3.300000,4.860582,0.008295,1.475701,1.374727
0.331,3.991867,3.300000,4.862178,-0.000409,1.480563,1.375034
0.332,4.003192,3.300000,4.863765,-0.014303,1.485441,1.375339
0.333,4.013290,3.300000,4.865344,-0.026451,1.490333,1.375643
0.334,4.032110,3.300000,4.866914,-0.051064,1.495251,1.375945
0.335,4.025769,3.300000,4.868476,-0.039743,1.500159,1.376245
0.336,4.029215,3.300000,4.870029,-0.042411,1.505072,1.376544
0.337,4.032421,3.300000,4.871573,-0.044744,1.509988,1.376841
0.338,4.026618,3.300000,4.873109,-0.034217,1.514896,1.377136
0.339,4.024345,3.300000,4.874637,-0.028743,1.519799,1.377430
0.340,4.028735,3.300000,4.876155,-0.032793,1.524708,1.377722
0.341,4.023964,3.300000,4.877665,-0.023768,1.529609,1.378013
0.342,4.025506,3.300000,4.879167,-0.023768,1.534512,1.378301
