time,u_in,Vin,f_cmd,f_m,integral,uff
1.301,1.039301,1.039301,4.00,3.299321,1.088254,1.209231
1.302,1.035525,1.035525,4.00,3.304815,1.088949,1.209231
1.303,1.021124,1.021124,4.00,3.325483,1.089623,1.209231
1.304,1.012938,1.012938,4.00,3.337272,1.090286,1.209231
1.305,1.005789,1.005789,4.00,3.347579,1.090938,1.209231
1.306,1.008342,1.008342,4.00,3.344024,1.091594,1.209231
1.307,1.008087,1.008087,4.00,3.344482,1.092250,1.209231
1.308,1.008153,1.008153,4.00,3.344482,1.092905,1.209231
1.309,0.995882,0.995882,4.00,3.362103,1.093543,1.209231
1.310,0.982117,0.982117,4.00,3.381856,1.094161,1.209231
1.311,0.978885,0.978885,4.00,3.386560,1.094775,1.209231
1.312,0.977948,0.977948,4.00,3.387987,1.095387,1.209231
1.313,0.984053,0.984053,4.00,3.379354,1.096008,1.209231
1.314,0.980601,0.980601,4.00,3.384373,1.096623,1.209231
1.315,0.977591,0.977591,4.00,3.388761,1.097234,1.209231
1.316,0.983763,0.983763,4.00,3.380032,1.097854,1.209231
1.317,0.985596,0.985596,4.00,3.377502,1.098477,1.209231
1.318,0.977583,0.977583,4.00,3.389037,1.099088,1.209231
1.319,0.966185,0.966185,4.00,3.405405,1.099682,1.209231
1.320,0.969421,0.969421,4.00,3.400867,1.100282,1.209231
1.321,0.976658,0.976658,4.00,3.390616,1.100891,1.209231
1.322,0.992879,0.992879,4.00,3.367534,1.101523,1.209231
1.323,0.997186,0.997186,4.00,3.361472,1.102162,1.209231
1.324,1.000961,1.000961,4.00,3.356171,1.102806,1.209231
1.325,0.995472,0.995472,4.00,3.364103,1.103442,1.209231
1.326,0.995079,0.995079,4.00,3.364755,1.104077,1.209231
1.327,0.989443,0.989443,4.00,3.372897,1.104704,1.209231
1.328,0.985424,0.985424,4.00,3.378727,1.105325,1.209231
1.329,0.990715,0.990715,4.00,3.371258,1.105954,1.209231
1.330,0.999748,0.999748,4.00,3.358445,1.106596,1.209231
1.331,1.007656,1.007656,4.00,3.347242,1.107248,1.209231
1.332,1.004638,1.004638,4.00,3.351646,1.107897,1.209231
1.333,1.003150,1.003150,4.00,3.353863,1.108543,1.209231
1.334,1.012761,1.012761,4.00,3.340227,1.109203,1.209231
1.335,1.019068,1.019068,4.00,3.331313,1.109871,1.209231
1.336,1.024410,1.024410,4.00,3.323778,1.110548,1.209231
1.337,1.024872,1.024872,4.00,3.323214,1.111224,1.209231
1.338,1.020886,1.020886,4.00,3.329005,1.111895,1.209231
1.339,1.017409,1.017409,4.00,3.334067,1.112561,1.209231
1.340,1.014377,1.014377,4.00,3.338494,1.113223,1.209231
1.341,1.013210,1.013210,4.00,3.340254,1.113882,1.209231
1.342,1.010721,1.010721,4.00,3.343903,1.114539,1.209231
1.343,1.004155,1.004155,4.00,3.353377,1.115185,1.209231
1.344,0.994021,0.994021,4.00,3.367943,1.115817,1.209231
1.345,0.998365,0.998365,4.00,3.361830,1.116455,1.209231
1.346,0.984554,0.984554,4.00,3.381648,1.117074,1.209231
1.347,0.976905,0.976905,4.00,3.392661,1.117681,1.209231
1.348,0.974623,0.974623,4.00,3.396008,1.118285,1.209231
1.349,0.972635,0.972635,4.00,3.398934,1.118886,1.209231
1.350,0.962106,0.962106,4.00,3.414059,1.119472,1.209231
1.351,0.961854,0.961854,4.00,3.414502,1.120058,1.209231
1.352,0.965890,0.965890,4.00,3.408821,1.120649,1.209231
1.353,0.965028,0.965028,4.00,3.410137,1.121239,1.209231
1.354,0.959883,0.959883,4.00,3.417570,1.121821,1.209231
1.355,0.955391,0.955391,4.00,3.424070,1.122397,1.209231
1.356,0.952390,0.952390,4.00,3.428438,1.122969,1.209231
1.357,0.957651,0.957651,4.00,3.421006,1.123548,1.209231
1.358,0.952671,0.952671,4.00,3.428201,1.124119,1.209231
1.359,0.949113,0.949113,4.00,3.433365,1.124686,1.209231
1.360,0.959206,0.959206,4.00,3.419030,1.125267,1.209231
1.361,0.968039,0.968039,4.00,3.406496,1.125860,1.209231
1.362,0.969834,0.969834,4.00,3.404017,1.126456,1.209231
1.363,0.972948,0.972948,4.00,3.399653,1.127057,1.209231
1.364,0.971281,0.971281,4.00,3.402121,1.127655,1.209231
1.365,0.969830,0.969830,4.00,3.404279,1.128250,1.209231
1.366,0.977366,0.977366,4.00,3.393599,1.128857,1.209231
1.367,0.990233,0.990233,4.00,3.375308,1.129481,1.209231
1.368,0.995223,0.995223,4.00,3.368269,1.130113,1.209231
1.369,0.995196,0.995196,4.00,3.368397,1.130745,1.209231
1.370,0.990782,0.990782,4.00,3.374793,1.131370,1.209231
1.371,0.986929,0.986929,4.00,3.380385,1.131990,1.209231
1.372,0.980023,0.980023,4.00,3.390339,1.132599,1.209231
1.373,0.986334,0.986334,4.00,3.381411,1.133218,1.209231
1.374,0.991861,0.991861,4.00,3.373605,1.133844,1.209231
1.375,1.001101,1.001101,4.00,3.360496,1.134484,1.209231
1.376,1.004790,1.004790,4.00,3.355319,1.135128,1.209231
1.377,1.007502,1.007502,4.00,3.351537,1.135777,1.209231
1.378,1.019201,1.019201,4.00,3.334919,1.136442,1.209231
1.379,1.020642,1.020642,4.00,3.332955,1.137109,1.209231
1.380,1.021911,1.021911,4.00,3.331238,1.137778,1.209231
1.381,1.031827,1.031827,4.00,3.317171,1.138461,1.209231
1.382,1.026041,1.026041,4.00,3.325533,1.139135,1.209231
1.383,1.026108,1.026108,4.00,3.325533,1.139810,1.209231
1.384,1.027757,1.027757,4.00,3.323273,1.140486,1.209231
1.385,1.032574,1.032574,4.00,3.316490,1.141170,1.209231
1.386,1.036795,1.036795,4.00,3.310559,1.141859,1.209231
1.387,1.043668,1.043668,4.00,3.300839,1.142558,1.209231
1.388,1.042115,1.042115,4.00,3.303158,1.143255,1.209231
1.389,1.040765,1.040765,4.00,3.305186,1.143950,1.209231
1.390,1.039593,1.039593,4.00,3.306958,1.144643,1.209231
1.391,1.047375,1.047375,4.00,3.295942,1.145347,1.209231
1.392,1.026553,1.026553,4.00,3.325785,1.146021,1.209231
1.393,1.022792,1.022792,4.00,3.331252,1.146690,1.209231
1.394,1.023911,1.023911,4.00,3.329749,1.147360,1.209231
1.395,1.011702,1.011702,4.00,3.347285,1.148013,1.209231
1.396,1.005432,1.005432,4.00,3.356334,1.148657,1.209231
1.397,1.011605,1.011605,4.00,3.347609,1.149309,1.209231
1.398,1.014161,1.014161,4.00,3.344051,1.149965,1.209231
1.399,1.012006,1.012006,4.00,3.347223,1.150618,1.209231
1.400,1.018927,1.018927,4.00,3.337430,1.151280,1.209231
1.401,1.011791,1.011791,4.00,3.347717,1.151933,1.209231
1.402,1.000054,1.000054,4.00,3.364576,1.152568,1.209231
1.403,0.990905,0.990905,4.00,3.377735,1.153190,1.209231
1.404,0.987311,0.987311,4.00,3.382957,1.153807,1.209231
1.405,0.984176,0.984176,4.00,3.387523,1.154420,1.209231
1.406,0.981442,0.981442,4.00,3.391515,1.155028,1.209231
1.407,0.981321,0.981321,4.00,3.391775,1.155637,1.209231
1.408,0.987759,0.987759,4.00,3.382666,1.156254,1.209231
1.409,0.987821,0.987821,4.00,3.382666,1.156871,1.209231
1.410,0.994487,0.994487,4.00,3.373233,1.157498,1.209231
1.411,0.999295,0.999295,4.00,3.366455,1.158132,1.209231
1.412,1.002736,1.002736,4.00,3.361630,1.158770,1.209231
1.413,1.006525,1.006525,4.00,3.356309,1.159414,1.209231
1.414,1.005447,1.005447,4.00,3.357941,1.160056,1.209231
1.415,1.022108,1.022108,4.00,3.334235,1.160722,1.209231
1.416,1.032287,1.032287,4.00,3.319791,1.161402,1.209231
1.417,1.015947,1.015947,4.00,3.343227,1.162059,1.209231
1.418,1.013720,1.013720,4.00,3.346502,1.162712,1.209231
1.419,1.007381,1.007381,4.00,3.355649,1.163356,1.209231
1.420,1.001846,1.001846,4.00,3.363647,1.163993,1.209231
1.421,0.997014,0.997014,4.00,3.370640,1.164622,1.209231
1.422,0.997300,0.997300,4.00,3.370322,1.165252,1.209231
1.423,0.997453,0.997453,4.00,3.370193,1.165882,1.209231
1.424,0.993196,0.993196,4.00,3.376363,1.166505,1.209231
1.425,0.998280,0.998280,4.00,3.369191,1.167136,1.209231
1.426,0.998334,0.998334,4.00,3.369204,1.167767,1.209231
1.427,0.990137,0.990137,4.00,3.381002,1.168386,1.209231
1.428,0.986831,0.986831,4.00,3.385813,1.169000,1.209231
1.429,0.997143,0.997143,4.00,3.371171,1.169629,1.209231
1.430,0.997371,0.997371,4.00,3.370935,1.170258,1.209231
1.431,1.001978,1.001978,4.00,3.364445,1.170893,1.209231
1.432,1.034222,1.034222,4.00,3.318480,1.171575,1.209231
1.433,1.025421,1.025421,4.00,3.331148,1.172244,1.209231
1.434,1.026530,1.026530,4.00,3.329658,1.172914,1.209231
1.435,1.032850,1.032850,4.00,3.320727,1.173593,1.209231
1.436,1.041842,1.041842,4.00,3.307981,1.174285,1.209231
1.437,1.045315,1.045315,4.00,3.303119,1.174982,1.209231
1.438,1.066900,1.066900,4.00,3.272388,1.175710,1.209231
1.439,1.067245,1.067245,4.00,3.271999,1.176438,1.209231
1.440,1.071954,1.071954,4.00,3.265375,1.177173,1.209231
1.441,1.067284,1.067284,4.00,3.272151,1.177900,1.209231
1.442,1.067609,1.067609,4.00,3.271792,1.178629,1.209231
1.443,1.055450,1.055450,4.00,3.289263,1.179339,1.209231
1.444,1.057278,1.057278,4.00,3.286753,1.180053,1.209231
1.445,1.067683,1.067683,4.00,3.271993,1.180781,1.209231
1.446,1.076791,1.076791,4.00,3.259087,1.181522,1.209231
1.447,1.084765,1.084765,4.00,3.247803,1.182274,1.209231
1.448,1.097787,1.097787,4.00,3.229311,1.183044,1.209231
1.449,1.103144,1.103144,4.00,3.221769,1.183823,1.209231
1.450,1.107839,1.107839,4.00,3.215175,1.184607,1.209231
1.451,1.107555,1.107555,4.00,3.215692,1.185392,1.209231
1.452,1.111715,1.111715,4.00,3.209861,1.186182,1.209231
1.453,1.105840,1.105840,4.00,3.218366,1.186964,1.209231
1.454,1.105837,1.105837,4.00,3.218482,1.187745,1.209231
1.455,1.110243,1.110243,4.00,3.212301,1.188533,1.209231
1.456,1.114105,1.114105,4.00,3.206896,1.189326,1.209231
1.457,1.121892,1.121892,4.00,3.195888,1.190130,1.209231
1.458,1.125252,1.125252,4.00,3.191203,1.190939,1.209231
1.459,1.127260,1.127260,4.00,3.188449,1.191750,1.209231
1.460,1.129027,1.129027,4.00,3.186042,1.192564,1.209231
1.461,1.130582,1.130582,4.00,3.183937,1.193380,1.209231
1.462,1.131952,1.131952,4.00,3.182097,1.194198,1.209231
1.463,1.134145,1.134145,4.00,3.179081,1.195019,1.209231
1.464,1.130690,1.130690,4.00,3.184134,1.195835,1.209231
1.465,1.118880,1.118880,4.00,3.201119,1.196634,1.209231
1.466,1.117361,1.117361,4.00,3.203402,1.197431,1.209231
1.467,1.120442,1.120442,4.00,3.199116,1.198231,1.209231
1.468,1.117195,1.117195,4.00,3.203868,1.199028,1.209231
1.469,1.107120,1.107120,4.00,3.218373,1.199809,1.209231
1.470,1.098319,1.098319,4.00,3.231055,1.200578,1.209231
1.471,1.099431,1.099431,4.00,3.229577,1.201349,1.209231
1.472,1.100413,1.100413,4.00,3.228284,1.202120,1.209231
1.473,1.106372,1.106372,4.00,3.219883,1.202900,1.209231
1.474,1.102103,1.102103,4.00,3.226092,1.203674,1.209231
1.475,1.107177,1.107177,4.00,3.218955,1.204455,1.209231
1.476,1.116023,1.116023,4.00,3.206431,1.205249,1.209231
1.477,1.119370,1.119370,4.00,3.201764,1.206047,1.209231
1.478,1.116559,1.116559,4.00,3.205892,1.206841,1.209231
1.479,1.119859,1.119859,4.00,3.201293,1.207640,1.209231
1.480,1.113956,1.113956,4.00,3.209838,1.208430,1.209231
1.481,1.117602,1.117602,4.00,3.204743,1.209225,1.209231
1.482,1.120801,1.120801,4.00,3.200288,1.210025,1.209231
1.483,1.108949,1.108949,4.00,3.217331,1.210808,1.209231
1.484,1.113254,1.113254,4.00,3.211294,1.211596,1.209231
1.485,1.113333,1.113333,4.00,3.211294,1.212385,1.209231
1.486,1.095603,1.095603,4.00,3.236732,1.213148,1.209231
1.487,1.097213,1.097213,4.00,3.234540,1.213914,1.209231
1.488,1.091559,1.091559,4.00,3.242726,1.214671,1.209231
1.489,1.093697,1.093697,4.00,3.239781,1.215431,1.209231
1.490,1.086777,1.086777,4.00,3.249773,1.216182,1.209231
1.491,1.085135,1.085135,4.00,3.252226,1.216929,1.209231
1.492,1.079309,1.079309,4.00,3.260653,1.217669,1.209231
1.493,1.060916,1.060916,4.00,3.287031,1.218382,1.209231
1.494,1.049352,1.049352,4.00,3.303652,1.219078,1.209231
1.495,1.039247,1.039247,4.00,3.318184,1.219760,1.209231
1.496,1.043617,1.043617,4.00,3.312040,1.220448,1.209231
1.497,1.038649,1.038649,4.00,3.319234,1.221129,1.209231
1.498,1.022217,1.022217,4.00,3.342802,1.221786,1.209231
1.499,1.011155,1.011155,4.00,3.358697,1.222427,1.209231
1.500,1.001489,1.001489,4.00,3.372595,1.223054,1.209231
1.501,0.997443,0.997443,4.00,3.378463,1.223676,1.209231
1.502,0.998312,0.998312,4.00,3.377311,1.224299,1.209231
1.503,1.003543,1.003543,4.00,3.369928,1.224929,1.209231
1.504,1.003662,1.003662,4.00,3.369849,1.225559,1.209231
1.505,1.012572,1.012572,4.00,3.357212,1.226202,1.209231
1.506,1.020371,1.020371,4.00,3.346164,1.226856,1.209231
1.507,1.018401,1.018401,4.00,3.349070,1.227506,1.209231
1.508,0.999195,0.999195,4.00,3.376597,1.228130,1.209231
1.509,0.995501,0.995501,4.00,3.381963,1.228748,1.209231
1.510,0.996677,0.996677,4.00,3.380371,1.229368,1.209231
1.511,1.006512,1.006512,4.00,3.366412,1.230001,1.209231
1.512,1.015119,1.015119,4.00,3.354208,1.230647,1.209231
1.513,1.005004,1.005004,4.00,3.368748,1.231278,1.209231
1.514,1.013817,1.013817,4.00,3.356250,1.231922,1.209231
1.515,1.008335,1.008335,4.00,3.364172,1.232558,1.209231
1.516,0.994752,0.994752,4.00,3.383665,1.233174,1.209231
1.517,0.982881,0.982881,4.00,3.400709,1.233773,1.209231
1.518,0.995814,0.995814,4.00,3.382322,1.234391,1.209231
1.519,0.988224,0.988224,4.00,3.393251,1.234998,1.209231
1.520,0.985994,0.985994,4.00,3.396523,1.235601,1.209231
1.521,0.979652,0.979652,4.00,3.405668,1.236196,1.209231
1.522,0.969715,0.969715,4.00,3.419946,1.236776,1.209231
1.523,0.974280,0.974280,4.00,3.413509,1.237362,1.209231
1.524,0.978229,0.978229,4.00,3.407953,1.237954,1.209231
1.525,0.981689,0.981689,4.00,3.403094,1.238551,1.209231
1.526,0.980324,0.980324,4.00,3.405130,1.239146,1.209231
1.527,0.987935,0.987935,4.00,3.394343,1.239752,1.209231
1.528,1.000371,1.000371,4.00,3.376666,1.240375,1.209231
1.529,0.996683,0.996683,4.00,3.382023,1.240993,1.209231
1.530,0.989067,0.989067,4.00,3.392989,1.241600,1.209231
1.531,0.991213,0.991213,4.00,3.390012,1.242210,1.209231
1.532,0.988698,0.988698,4.00,3.393691,1.242816,1.209231
1.533,0.972999,0.972999,4.00,3.416202,1.243400,1.209231
1.534,0.972785,0.972785,4.00,3.416590,1.243983,1.209231
1.535,0.981403,0.981403,4.00,3.404364,1.244579,1.209231
1.536,0.984548,0.984548,4.00,3.399956,1.245179,1.209231
1.537,0.991705,0.991705,4.00,3.389820,1.245789,1.209231
1.538,0.991766,0.991766,4.00,3.389820,1.246400,1.209231
1.539,1.000922,1.000922,4.00,3.376829,1.247023,1.209231
1.540,1.001647,1.001647,4.00,3.375882,1.247647,1.209231
1.541,1.002289,1.002289,4.00,3.375054,1.248272,1.209231
1.542,1.002859,1.002859,4.00,3.374330,1.248897,1.209231
1.543,1.008151,1.008151,4.00,3.366860,1.249531,1.209231
1.544,1.003601,1.003601,4.00,3.373449,1.250157,1.209231
1.545,1.004030,1.004030,4.00,3.372927,1.250784,1.209231
1.546,1.004412,1.004412,4.00,3.372470,1.251412,1.209231
1.547,1.009153,1.009153,4.00,3.365788,1.252046,1.209231
1.548,1.024576,1.024576,4.00,3.343849,1.252702,1.209231
1.549,1.022403,1.022403,4.00,3.347046,1.253355,1.209231
1.550,1.029309,1.029309,4.00,3.337276,1.254018,1.209231
1.551,1.030957,1.030957,4.00,3.335016,1.254683,1.209231
1.552,1.028008,1.028008,4.00,3.339323,1.255343,1.209231
1.553,1.023132,1.023132,4.00,3.346382,1.255997,1.209231
1.554,1.021182,1.021182,4.00,3.349261,1.256648,1.209231
1.555,1.019485,1.019485,4.00,3.351778,1.257296,1.209231
1.556,1.022408,1.022408,4.00,3.347696,1.257948,1.209231
1.557,1.029371,1.029371,4.00,3.337843,1.258610,1.209231
1.558,1.036342,1.036342,4.00,3.327980,1.259282,1.209231
1.559,1.032775,1.032775,4.00,3.333172,1.259949,1.209231
1.560,1.029664,1.029664,4.00,3.337711,1.260612,1.209231
1.561,1.031350,1.031350,4.00,3.335396,1.261276,1.209231
1.562,1.032833,1.032833,4.00,3.333373,1.261943,1.209231
1.563,1.031376,1.031376,4.00,3.335550,1.262607,1.209231
1.564,1.028474,1.028474,4.00,3.339790,1.263267,1.209231
1.565,1.025944,1.025944,4.00,3.343498,1.263924,1.209231
1.566,1.032538,1.032538,4.00,3.334173,1.264590,1.209231
1.567,1.033914,1.033914,4.00,3.332303,1.265258,1.209231
1.568,1.032280,1.032280,4.00,3.334732,1.265923,1.209231
1.569,1.051300,1.051300,4.00,3.307659,1.266615,1.209231
1.570,1.050346,1.050346,4.00,3.309121,1.267306,1.209231
1.571,1.045121,1.045121,4.00,3.316682,1.267989,1.209231
1.572,1.040561,1.040561,4.00,3.323294,1.268666,1.209231
1.573,1.049534,1.049534,4.00,3.310574,1.269355,1.209231
1.574,1.053234,1.053234,4.00,3.305387,1.270050,1.209231
1.575,1.060878,1.060878,4.00,3.294568,1.270755,1.209231
1.576,1.054375,1.054375,4.00,3.303958,1.271452,1.209231
1.577,1.044297,1.044297,4.00,3.318451,1.272133,1.209231
1.578,1.032136,1.032136,4.00,3.335920,1.272797,1.209231
1.579,1.032202,1.032202,4.00,3.335920,1.273461,1.209231
1.580,1.039962,1.039962,4.00,3.324931,1.274136,1.209231
1.581,1.049323,1.049323,4.00,3.311656,1.274825,1.209231
1.582,1.053119,1.053119,4.00,3.306332,1.275518,1.209231
1.583,1.075786,1.075786,4.00,3.274055,1.276244,1.209231
1.584,1.085076,1.085076,4.00,3.260890,1.276983,1.209231
1.585,1.075612,1.075612,4.00,3.274512,1.277709,1.209231
1.586,1.067346,1.067346,4.00,3.286423,1.278422,1.209231
1.587,1.068925,1.068925,4.00,3.284270,1.279138,1.209231
1.588,1.058822,1.058822,4.00,3.298802,1.279839,1.209231
1.589,1.052691,1.052691,4.00,3.307660,1.280532,1.209231
1.590,1.047338,1.047338,4.00,3.315405,1.281216,1.209231
1.591,1.042666,1.042666,4.00,3.322177,1.281894,1.209231
1.592,1.038588,1.038588,4.00,3.328098,1.282566,1.209231
1.593,1.035709,1.035709,4.00,3.332307,1.283234,1.209231
1.594,1.032521,1.032521,4.00,3.336955,1.283897,1.209231
1.595,1.029743,1.029743,4.00,3.341018,1.284556,1.209231
1.596,1.031720,1.031720,4.00,3.338288,1.285217,1.209231
1.597,1.037856,1.037856,4.00,3.329618,1.285888,1.209231
1.598,1.030828,1.030828,4.00,3.339752,1.286548,1.209231
1.599,1.023897,1.023897,4.00,3.349748,1.287198,1.209231
1.600,1.022242,1.022242,4.00,3.352204,1.287846,1.209231
1.601,1.022307,1.022307,4.00,3.352204,1.288494,1.209231
1.602,1.023400,1.023400,4.00,3.350735,1.289143,1.209231
1.603,1.020405,1.020405,4.00,3.355106,1.289788,1.209231
1.604,1.014284,1.014284,4.00,3.363941,1.290424,1.209231
1.605,1.017311,1.017311,4.00,3.359708,1.291064,1.209231
1.606,1.016532,1.016532,4.00,3.360912,1.291704,1.209231
1.607,1.015858,1.015858,4.00,3.361965,1.292342,1.209231
1.608,1.019676,1.019676,4.00,3.356603,1.292985,1.209231
1.609,1.009403,1.009403,4.00,3.371369,1.293614,1.209231
1.610,1.005250,1.005250,4.00,3.377391,1.294236,1.209231
1.611,1.010424,1.010424,4.00,3.370090,1.294866,1.209231
1.612,1.014956,1.014956,4.00,3.363707,1.295502,1.209231
1.613,1.010129,1.010129,4.00,3.370692,1.296132,1.209231
1.614,1.002178,1.002178,4.00,3.382139,1.296750,1.209231
1.615,0.990173,0.990173,4.00,3.399374,1.297350,1.209231
1.616,0.988481,0.988481,4.00,3.401877,1.297948,1.209231
1.617,0.978211,0.978211,4.00,3.416632,1.298532,1.209231
1.618,0.978035,0.978035,4.00,3.416966,1.299115,1.209231
1.619,0.960667,0.960667,4.00,3.441857,1.299673,1.209231
1.620,0.949512,0.949512,4.00,3.457871,1.300215,1.209231
1.621,0.948561,0.948561,4.00,3.459307,1.300756,1.209231
1.622,0.947736,0.947736,4.00,3.460561,1.301295,1.209231
1.623,0.938225,0.938225,4.00,3.474225,1.301821,1.209231
1.624,0.914356,0.914356,4.00,3.508394,1.302313,1.209231
1.625,0.913446,0.913446,4.00,3.509763,1.302803,1.209231
1.626,0.908258,0.908258,4.00,3.517244,1.303286,1.209231
1.627,0.899328,0.899328,4.00,3.530068,1.303755,1.209231
1.628,0.891305,0.891305,4.00,3.541595,1.304214,1.209231
1.629,0.893313,0.893313,4.00,3.538792,1.304675,1.209231
1.630,0.890676,0.890676,4.00,3.542625,1.305132,1.209231
1.631,0.888375,0.888375,4.00,3.545976,1.305586,1.209231
1.632,0.890768,0.890768,4.00,3.542623,1.306044,1.209231
1.633,0.890815,0.890815,4.00,3.542621,1.306501,1.209231
1.634,0.888514,0.888514,4.00,3.545973,1.306955,1.209231
1.635,0.886508,0.886508,4.00,3.548903,1.307406,1.209231
1.636,0.889158,0.889158,4.00,3.545182,1.307861,1.209231
1.637,0.895880,0.895880,4.00,3.535646,1.308326,1.209231
1.638,0.894225,0.894225,4.00,3.538077,1.308787,1.209231
1.639,0.891525,0.891525,4.00,3.542000,1.309245,1.209231
1.640,0.889169,0.889169,4.00,3.545430,1.309700,1.209231
1.641,0.882717,0.882717,4.00,3.554711,1.310145,1.209231
1.642,0.877079,0.877079,4.00,3.562827,1.310582,1.209231
1.643,0.876057,0.876057,4.00,3.564350,1.311018,1.209231
1.644,0.884463,0.884463,4.00,3.552405,1.311466,1.209231
1.645,0.883022,0.883022,4.00,3.554527,1.311911,1.209231
1.646,0.877369,0.877369,4.00,3.562665,1.312349,1.209231
1.647,0.868032,0.868032,4.00,3.576065,1.312772,1.209231
1.648,0.864792,0.864792,4.00,3.580753,1.313192,1.209231
1.649,0.865842,0.865842,4.00,3.579313,1.313612,1.209231
1.650,0.862367,0.862367,4.00,3.584337,1.314028,1.209231
1.651,0.868131,0.868131,4.00,3.576163,1.314452,1.209231
1.652,0.877576,0.877576,4.00,3.562733,1.314889,1.209231
1.653,0.880384,0.880384,4.00,3.558785,1.315330,1.209231
1.654,0.883902,0.883902,4.00,3.553822,1.315777,1.209231
1.655,0.882586,0.882586,4.00,3.555766,1.316221,1.209231
1.656,0.880400,0.880400,4.00,3.558952,1.316662,1.209231
1.657,0.879534,0.879534,4.00,3.560251,1.317102,1.209231
1.658,0.878783,0.878783,4.00,3.561388,1.317540,1.209231
1.659,0.869333,0.869333,4.00,3.574947,1.317965,1.209231
1.660,0.869873,0.869873,4.00,3.574237,1.318391,1.209231
1.661,0.874577,0.874577,4.00,3.567579,1.318823,1.209231
1.662,0.865672,0.865672,4.00,3.580360,1.319243,1.209231
1.663,0.871087,0.871087,4.00,3.572686,1.319670,1.209231
1.664,0.867029,0.867029,4.00,3.578543,1.320092,1.209231
1.665,0.859087,0.859087,4.00,3.589947,1.320502,1.209231
1.666,0.866933,0.866933,4.00,3.578799,1.320923,1.209231
1.667,0.872210,0.872210,4.00,3.571321,1.321352,1.209231
1.668,0.863634,0.863634,4.00,3.583633,1.321768,1.209231
1.669,0.851741,0.851741,4.00,3.600680,1.322167,1.209231
1.670,0.854542,0.854542,4.00,3.596736,1.322571,1.209231
1.671,0.863507,0.863507,4.00,3.583989,1.322987,1.209231
1.672,0.869240,0.869240,4.00,3.575859,1.323411,1.209231
1.673,0.874259,0.874259,4.00,3.568750,1.323842,1.209231
1.674,0.878653,0.878653,4.00,3.562535,1.324280,1.209231
1.675,0.878102,0.878102,4.00,3.563384,1.324716,1.209231
1.676,0.897508,0.897508,4.00,3.535729,1.325180,1.209231
1.677,0.908510,0.908510,4.00,3.520081,1.325660,1.209231
1.678,0.913026,0.913026,4.00,3.513698,1.326147,1.209231
1.679,0.887417,0.887417,4.00,3.550346,1.326596,1.209231
1.680,0.872599,0.872599,4.00,3.571577,1.327025,1.209231
1.681,0.872842,0.872842,4.00,3.571290,1.327453,1.209231
1.682,0.859865,0.859865,4.00,3.589888,1.327864,1.209231
1.683,0.861717,0.861717,4.00,3.587300,1.328276,1.209231
1.684,0.859777,0.859777,4.00,3.590131,1.328686,1.209231
1.685,0.861651,0.861651,4.00,3.587513,1.329099,1.209231
1.686,0.863295,0.863295,4.00,3.585223,1.329513,1.209231
1.687,0.855940,0.855940,4.00,3.595788,1.329918,1.209231
1.688,0.849514,0.849514,4.00,3.605025,1.330313,1.209231
1.689,0.847201,0.847201,4.00,3.608385,1.330704,1.209231
1.690,0.846280,0.846280,4.00,3.609756,1.331094,1.209231
1.691,0.841082,0.841082,4.00,3.617237,1.331477,1.209231
1.692,0.845338,0.845338,4.00,3.611212,1.331866,1.209231
1.693,0.857862,0.857862,4.00,3.593378,1.332273,1.209231
1.694,0.849231,0.849231,4.00,3.605765,1.332667,1.209231
1.695,0.843682,0.843682,4.00,3.613748,1.333053,1.209231
1.696,0.847631,0.847631,4.00,3.608162,1.333445,1.209231
1.697,0.855489,0.855489,4.00,3.596994,1.333848,1.209231
1.698,0.857966,0.857966,4.00,3.593513,1.334254,1.209231
1.699,0.870246,0.870246,4.00,3.576031,1.334678,1.209231
1.700,0.879679,0.879679,4.00,3.562618,1.335116,1.209231
1.701,0.874737,0.874737,4.00,3.569740,1.335546,1.209231
1.702,0.862792,0.862792,4.00,3.586862,1.335959,1.209231
1.703,0.873177,0.873177,4.00,3.572088,1.336387,1.209231
1.704,0.873466,0.873466,4.00,3.571737,1.336815,1.209231
1.705,0.882709,0.882709,4.00,3.558595,1.337257,1.209231
1.706,0.895009,0.895009,4.00,3.541089,1.337716,1.209231
1.707,0.896973,0.896973,4.00,3.538350,1.338177,1.209231
1.708,0.898695,0.898695,4.00,3.535955,1.338641,1.209231
1.709,0.895809,0.895809,4.00,3.540145,1.339101,1.209231
1.710,0.911937,0.911937,4.00,3.517173,1.339584,1.209231
1.711,0.920597,0.920597,4.00,3.504873,1.340079,1.209231
1.712,0.932574,0.932574,4.00,3.487836,1.340591,1.209231
1.713,0.925459,0.925459,4.00,3.498072,1.341093,1.209231
1.714,0.923642,0.923642,4.00,3.500738,1.341593,1.209231
1.715,0.924479,0.924479,4.00,3.499615,1.342093,1.209231
1.716,0.909601,0.909601,4.00,3.520937,1.342572,1.209231
1.717,0.896597,0.896597,4.00,3.539580,1.343032,1.209231
1.718,0.907226,0.907226,4.00,3.524464,1.343508,1.209231
1.719,0.912127,0.912127,4.00,3.517531,1.343990,1.209231
1.720,0.915731,0.915731,4.00,3.512452,1.344478,1.209231
1.721,0.910779,0.910779,4.00,3.519595,1.344958,1.209231
1.722,0.924050,0.924050,4.00,3.500708,1.345458,1.209231
1.723,0.926864,0.926864,4.00,3.496760,1.345961,1.209231
