time,Vin,Force
8.874000,2.000000,7.187732639
8.875000,2.000000,7.172713102
8.876000,2.000000,7.159580976
8.877000,2.000000,7.166948637
8.878000,2.000000,7.154679589
8.879000,2.000000,7.137530436
8.880000,2.000000,7.128819494
8.881000,2.000000,7.121203201
8.882000,2.000000,7.101977629
8.883000,2.000000,7.083037128
8.884000,2.000000,7.093740388
8.885000,2.000000,7.093740388
8.886000,2.000000,7.093740388
8.887000,2.000000,7.078991608
8.888000,2.000000,7.064675575
8.889000,2.000000,7.083969401
8.890000,2.000000,7.094555508
8.891000,2.000000,7.103811325
8.892000,2.000000,7.124470393
8.893000,2.000000,7.152043292
8.894000,2.000000,7.154074982
8.895000,2.000000,7.162134547
8.896000,2.000000,7.175464502
8.897000,2.000000,7.187119366
8.898000,2.000000,7.224279347
8.899000,2.000000,7.236083142
8.900000,2.000000,7.246403628
8.901000,2.000000,7.255427204
8.902000,2.000000,7.250750473
8.903000,2.000000,7.254863047
8.904000,2.000000,7.262823581
8.905000,2.000000,7.263500579
8.906000,2.000000,7.257809318
8.907000,2.000000,7.246550057
8.908000,2.000000,7.210827957
8.909000,2.000000,7.186622991
8.910000,2.000000,7.196875638
8.911000,2.000000,7.196875638
8.912000,2.000000,7.201111307
8.913000,2.000000,7.164314869
8.914000,2.000000,7.152238095
8.915000,2.000000,7.141678934
8.916000,2.000000,7.126163491
8.917000,2.000000,7.100031406
8.918000,2.000000,7.075266125
8.919000,2.000000,7.055529991
8.920000,2.000000,7.044557158
8.921000,2.000000,7.053812768
8.922000,2.000000,7.055622098
8.923000,2.000000,7.042106379
8.924000,2.000000,7.045386777
8.925000,2.000000,7.054538134
8.926000,2.000000,7.049973127
8.927000,2.000000,7.052264961
8.928000,2.000000,7.067797621
8.929000,2.000000,7.092982304
8.930000,2.000000,7.115002187
8.931000,2.000000,7.115405413
8.932000,2.000000,7.109474784
8.933000,2.000000,7.129592456
8.934000,2.000000,7.134445401
8.935000,2.000000,7.157538062
8.936000,2.000000,7.184011999
8.937000,2.000000,7.184011999
8.938000,2.000000,7.229302134
8.939000,2.000000,7.246757932
8.940000,2.000000,7.262020170
8.941000,2.000000,7.281647684
8.942000,2.000000,7.292525546
8.943000,2.000000,7.273442646
8.944000,2.000000,7.266502028
8.945000,2.000000,7.272999964
8.946000,2.000000,7.278681346
8.947000,2.000000,7.283648784
8.948000,2.000000,7.254879879
8.949000,2.000000,7.231422371
8.950000,2.000000,7.217195806
8.951000,2.000000,7.204757003
8.952000,2.000000,7.200164492
8.953000,2.000000,7.180861482
8.954000,2.000000,7.172988585
8.955000,2.000000,7.172388211
8.956000,2.000000,7.159296912
8.957000,2.000000,7.147850714
8.958000,2.000000,7.123599065
8.959000,2.000000,7.116638790
8.960000,2.000000,7.110553170
8.961000,2.000000,7.098949106
